Cenario,Modelo,Especificidade,Sensitividade,Falso_Positivo
Completa,Random Forest,1,0.03225806451612903,0
Completa,Random Forest,1,0.024193548387096774,0
Completa,Random Forest,1,0.016129032258064516,0
Completa,Random Forest,1,0.008064516129032258,0
Completa,Random Forest,1,0,0
Completa,SVM Radial,0,1,1
Completa,SVM Radial,0.02,1,0.98
Completa,SVM Radial,0.04,1,0.96
Completa,SVM Radial,0.04,0.9919354838709677,0.96
Completa,SVM Radial,0.04,0.9838709677419355,0.96
Completa,SVM Radial,0.06,0.9838709677419355,0.94
Completa,SVM Radial,0.08,0.9838709677419355,0.92
Completa,SVM Radial,0.1,0.9838709677419355,0.9
Completa,SVM Radial,0.12,0.9838709677419355,0.88
Completa,SVM Radial,0.12,0.9758064516129032,0.88
Completa,SVM Radial,0.14,0.9758064516129032,0.86
Completa,SVM Radial,0.14,0.967741935483871,0.86
Completa,SVM Radial,0.16,0.967741935483871,0.84
Completa,SVM Radial,0.16,0.9596774193548387,0.84
Completa,SVM Radial,0.18,0.9596774193548387,0.8200000000000001
Completa,SVM Radial,0.18,0.9516129032258065,0.8200000000000001
Completa,SVM Radial,0.18,0.9435483870967742,0.8200000000000001
Completa,SVM Radial,0.2,0.9435483870967742,0.8
Completa,SVM Radial,0.2,0.9354838709677419,0.8
Completa,SVM Radial,0.22,0.9354838709677419,0.78
Completa,SVM Radial,0.22,0.9274193548387096,0.78
Completa,SVM Radial,0.24,0.9274193548387096,0.76
Completa,SVM Radial,0.24,0.9193548387096774,0.76
Completa,SVM Radial,0.26,0.9193548387096774,0.74
Completa,SVM Radial,0.26,0.9112903225806451,0.74
Completa,SVM Radial,0.28,0.9112903225806451,0.72
Completa,SVM Radial,0.3,0.9112903225806451,0.7
Completa,SVM Radial,0.3,0.9032258064516129,0.7
Completa,SVM Radial,0.3,0.8951612903225806,0.7
Completa,SVM Radial,0.3,0.8870967741935484,0.7
Completa,SVM Radial,0.32,0.8870967741935484,0.6799999999999999
Completa,SVM Radial,0.32,0.8790322580645161,0.6799999999999999
Completa,SVM Radial,0.34,0.8790322580645161,0.6599999999999999
Completa,SVM Radial,0.36,0.8790322580645161,0.64
Completa,SVM Radial,0.38,0.8790322580645161,0.62
Completa,SVM Radial,0.38,0.8709677419354839,0.62
Completa,SVM Radial,0.38,0.8629032258064516,0.62
Completa,SVM Radial,0.4,0.8629032258064516,0.6
Completa,SVM Radial,0.4,0.8548387096774194,0.6
Completa,SVM Radial,0.4,0.8467741935483871,0.6
Completa,SVM Radial,0.42,0.8467741935483871,0.5800000000000001
Completa,SVM Radial,0.42,0.8387096774193549,0.5800000000000001
Completa,SVM Radial,0.42,0.8306451612903226,0.5800000000000001
Completa,SVM Radial,0.44,0.8306451612903226,0.56
Completa,SVM Radial,0.46,0.8306451612903226,0.54
Completa,SVM Radial,0.46,0.8225806451612904,0.54
Completa,SVM Radial,0.46,0.8145161290322581,0.54
Completa,SVM Radial,0.48,0.8145161290322581,0.52
Completa,SVM Radial,0.5,0.8145161290322581,0.5
Completa,SVM Radial,0.52,0.8145161290322581,0.48
Completa,SVM Radial,0.52,0.8064516129032258,0.48
Completa,SVM Radial,0.54,0.8064516129032258,0.45999999999999996
Completa,SVM Radial,0.56,0.8064516129032258,0.43999999999999995
